Name,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,playerId
Todd Frazier,PIT,11,0.18181818,0.18181818,1,0.125,0.36363636,0.25,0.61363636,0.125,0.16666667,1.239659857,-0.092400652,0.304273828,89.66372866,785
Tommy Hunter,NYM,1,0,0,0,1,1,1,2,0,1,0.58825798,0.46716157,0.879055321,468.4154883,1157
Andrew Romine,CHC,20,0,0.55,0,0.15,0.15,0.15,0.3,0,0.33333333,-0.599129703,-3.0210579,0.131858298,-24.33940792,1159
Albert Pujols,2 Tms,146,0.05479452,0.14383562,0.38095238,0.29411765,0.33561644,0.60294118,0.93855762,0.30882353,0.26213592,26.49813355,8.818057713,0.38735584,145.8136499,1177
Wilson Ramos,2 Tms,43,0.06976744,0.23255814,0.3,0.175,0.23255814,0.275,0.50755814,0.1,0.20689655,2.061664149,-3.145481475,0.226013753,38.73466366,1433
Miguel Cabrera,DET,150,0.1,0.22,0.45454545,0.26865672,0.34,0.35820896,0.69820896,0.08955224,0.33333333,17.60841003,-0.556051446,0.309946022,95.42496507,1744
Matt Moore,PHI,9,0,0.77777778,0,0,0,0,0,0,0,-1.251478399,-2.341346087,0,-100,1890
Zack Greinke,HOU,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,1943
Clayton Kershaw,LAD,7,0,0.28571429,0,0.14285714,0.14285714,0.14285714,0.28571428,0,0.2,-0.246060953,-1.093735822,0.125579332,-24.58581853,2036
David Peralta,ARI,92,0.05434783,0.17391304,0.3125,0.26744186,0.31521739,0.41860465,0.73382204,0.15116279,0.31884058,11.29697127,0.15610156,0.316477215,94.79208095,2136
Adam Wainwright,STL,20,0.05,0.3,0.16666667,0.13333333,0.1875,0.2,0.3875,0.06666667,0.22222222,0.127603688,-2.294324509,0.17577615,9.298453227,2233
Carlos Santana,KCR,190,0.07894737,0.11052632,0.71428571,0.28323699,0.34210526,0.37572254,0.7178278,0.09248555,0.30201342,23.0193748,0.011056925,0.314496788,96.75923672,2396
Nelson Cruz,2 Tms,194,0.07731959,0.20103093,0.38461538,0.31578947,0.375,0.5380117,0.9130117,0.22222223,0.352,33.37273968,9.880036163,0.376535463,142.2507715,2434
Pete Kozma,OAK,3,0,0.33333333,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,2539
Manny Pina,MIL,92,0.13043478,0.13043478,1,0.22077922,0.34782609,0.50649351,0.8543196,0.28571429,0.18644068,15.02809681,3.887227107,0.365494359,127.3182851,2829
Ross Detwiler,MIA,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,2859
Roberto Perez,CLE,61,0.13114754,0.29508197,0.44444444,0.17307692,0.29508197,0.40384615,0.69892812,0.23076923,0.16666667,6.97071174,-0.416169262,0.306180589,92.91254124,2900
Tommy Pham,SDP,154,0.18181818,0.23376623,0.77777778,0.2016129,0.35064935,0.33870968,0.68935903,0.13709678,0.24705882,17.66634497,-0.982502147,0.306715486,94.02834088,2967
Mitch Moreland,OAK,44,0.09090909,0.31818182,0.28571429,0.15384615,0.22727273,0.33333333,0.56060606,0.17948718,0.16666667,2.70044944,-2.627792593,0.242243543,53.75488406,3086
Max Scherzer,2 Tms,19,0,0.42105263,0,0,0,0,0,0,0,-2.642009953,-4.94284174,0,-100,3137
Robinson Chirinos,CHC,38,0.13157895,0.34210526,0.38461538,0.1875,0.31578947,0.46875,0.78453947,0.28125,0.23529412,5.304390696,0.702727122,0.336777562,108.7982827,3142
David Price,LAD,3,0,0,0,0.33333333,0.33333333,0.33333333,0.66666666,0,0.33333333,0.310151669,-0.053137561,0.29301844,84.2007147,3184
Tyler Ladendorf,CHC,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,3211
Charlie Culberson,TEX,144,0.04166667,0.16666667,0.25,0.34586466,0.37588652,0.55639098,0.9322775,0.21052632,0.39622642,26.6596368,9.221753778,0.391827528,151.9394594,3298
Matt Joyce,PHI,14,0.14285714,0.35714286,0.4,0.09090909,0.28571429,0.36363636,0.64935065,0.27272727,0,1.455338806,-0.240010932,0.293706013,80.6551494,3353
Drew Butera,LAA,6,0,0.66666667,0,0.16666667,0.16666667,0.33333333,0.5,0.16666666,0.5,0.192992232,-0.533586227,0.206941088,25.59543784,3411
Jeff Mathis,ATL,3,0,0.33333333,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,3448
Anthony Rizzo,2 Tms,171,0.06432749,0.0994152,0.64705882,0.32450331,0.39766082,0.50331126,0.90097208,0.17880795,0.328125,31.26393686,10.55645078,0.389040016,145.2698595,3473
Eric Hosmer,SDP,158,0.03164557,0.17088608,0.18518519,0.26174497,0.29299363,0.38255034,0.67554397,0.12080537,0.3,16.19095682,-2.942275936,0.29191921,84.41508113,3516
Rene Rivera,2 Tms,32,0.09375,0.34375,0.27272727,0.28571429,0.375,0.46428571,0.83928571,0.17857142,0.4375,5.215871151,1.340786035,0.365067825,132.5171609,3648
Josh Reddick,ARI,50,0.02,0.22,0.09090909,0.18367347,0.2,0.24489796,0.44489796,0.06122449,0.23684211,1.065453671,-4.989366822,0.193819761,15.10054886,3892
Dexter Fowler,LAA,5,0,0.2,0,0.4,0.4,0.4,0.8,0,0.5,0.759356493,0.153874444,0.351622128,123.334807,4062
Michael Brantley,HOU,180,0.04444444,0.13333333,0.33333333,0.21893491,0.26111111,0.31360947,0.57472058,0.09467456,0.24305556,12.48973247,-9.307621308,0.25192902,58.90400196,4106
Jake Arrieta,2 Tms,10,0.1,0.6,0.16666667,0,0.11111111,0,0.11111111,0,0,-0.746681525,-1.957645623,0.076857395,-58.4488704,4153
Ryan Zimmerman,WSN,116,0.04310345,0.30172414,0.14285714,0.29090909,0.31896552,0.58181818,0.9007837,0.29090909,0.36231884,19.83521542,5.788031878,0.374733615,132.9520854,4220
Jose Lobaton,CHC,2,0,0,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,4243
Joey Votto,CIN,166,0.11445783,0.28313253,0.40425532,0.21527778,0.31325301,0.38888889,0.7021419,0.17361111,0.27956989,19.16654767,-0.935456362,0.307615444,85.98643243,4314
Jed Lowrie,OAK,180,0.08888889,0.21111111,0.42105263,0.25925926,0.32222222,0.36419753,0.68641975,0.10493827,0.31707317,19.87299347,-1.924360308,0.301505043,93.78902832,4418
Jordan Zimmermann,MIL,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,4505
Starlin Castro,WSN,89,0.05617978,0.2247191,0.25,0.34939759,0.38202247,0.42168675,0.80370922,0.07228916,0.453125,13.37784795,2.600267473,0.349738588,116.7126159,4579
Charlie Morton,ATL,17,0,0.64705882,0,0.11764706,0.11764706,0.11764706,0.23529412,0,0.33333333,-0.909281372,-2.967920339,0.103418273,-43.96948266,4676
Rich Hill,2 Tms,7,0,0.42857143,0,0,0,0,0,0,0,-0.973372088,-1.821046957,0,-100,4806
Jarrod Dyson,2 Tms,30,0.03333333,0.36666667,0.09090909,0.17857143,0.20689655,0.28571429,0.49261084,0.10714286,0.29411765,1.087534369,-2.545357927,0.211672674,27.20791884,4866
Mike Moustakas,CIN,42,0.11904762,0.26190476,0.45454545,0.08571429,0.21428571,0.11428571,0.32857142,0.02857142,0.12,0.10056772,-4.985481494,0.170958867,-2.800442658,4892
Scott Kazmir,SFG,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,4897
Ender Inciarte,ATL,14,0,0.07142857,0,0.23076923,0.21428571,0.46153846,0.67582417,0.23076923,0.16666667,1.168027675,-0.527322063,0.268902089,63.54668103,4922
Jon Lester,2 Tms,13,0,0.38461538,0,0.23076923,0.23076923,0.30769231,0.53846154,0.07692308,0.375,0.674242415,-0.900010914,0.230750552,41.56306804,4930
Jason Heyward,CHC,74,0.06756757,0.2027027,0.33333333,0.23529412,0.2972973,0.32352941,0.62082671,0.08823529,0.28846154,6.638750008,-2.322384321,0.276495098,69.63228227,4940
Giancarlo Stanton,NYY,171,0.14035088,0.24561404,0.57142857,0.27083333,0.38596491,0.5,0.88596491,0.22916667,0.31521739,30.3428299,9.635343819,0.382529583,145.3884958,4949
Asdrubal Cabrera,2 Tms,123,0.09756098,0.20325203,0.48,0.25688073,0.33333333,0.39449541,0.72782874,0.13761468,0.31325301,15.00457357,0.109715154,0.315267303,93.68928936,4962
Stephen Vogt,2 Tms,48,0.125,0.29166667,0.42857143,0.29268293,0.38297872,0.3902439,0.77322262,0.09756097,0.42307692,7.064357323,1.25172965,0.344447184,113.8396517,5000
Josh Donaldson,MIN,167,0.1497006,0.24550898,0.6097561,0.25714286,0.37125749,0.57142857,0.94268606,0.31428571,0.26436782,31.24716418,11.02406374,0.394211446,152.4818656,5038
Wade LeBlanc,STL,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,5221
Justin Upton,LAA,107,0.1588785,0.28971963,0.5483871,0.2247191,0.35514019,0.48314607,0.83828626,0.25842697,0.25490196,17.12400471,4.16668885,0.361492015,130.0024155,5222
Cameron Maybin,NYM,7,0,0.57142857,0,0,0.14285714,0,0.14285714,0,0,-0.376060961,-1.22373583,0.10313321,-35.70733658,5223
Jon Jay,LAA,4,0,0.25,0,0.25,0.25,0.25,0.5,0,0.33333333,0.171098513,-0.313287126,0.21976383,34.25784956,5227
Justin Turner,LAD,177,0.08474576,0.15254237,0.55555556,0.25786164,0.32768362,0.49056604,0.81824966,0.2327044,0.25203252,26.415022,4.980957455,0.348438716,120.2077124,5235
Robbie Grossman,DET,206,0.13106796,0.2038835,0.64285714,0.27906977,0.3804878,0.47674419,0.85723199,0.19767442,0.32,34.21818708,9.272326646,0.368828778,135.2032487,5254
Sandy Leon,MIA,65,0.09230769,0.18461538,0.5,0.22807018,0.3125,0.26315789,0.57565789,0.03508771,0.28888889,5.267864895,-2.603401746,0.266017709,68.06114432,5273
Aaron Hicks,NYY,36,0.05555556,0.30555556,0.18181818,0.24242424,0.27777778,0.54545455,0.82323233,0.30303031,0.25,5.055713125,0.69624237,0.337801576,115.1724622,5297
Brandon Crawford,SFG,150,0.08,0.25333333,0.31578947,0.24444444,0.3,0.42222222,0.72222222,0.17777778,0.28723404,17.40805864,-0.756402839,0.308331674,94.55254616,5343
Freddie Freeman,ATL,192,0.08333333,0.16145833,0.51612903,0.25730994,0.33333333,0.42690058,0.76023391,0.16959064,0.2761194,25.74957606,2.499065371,0.330158032,103.3451593,5361
Juan Lagares,LAA,119,0.04201681,0.20168067,0.20833333,0.25225225,0.28813559,0.45045045,0.73858604,0.1981982,0.29411765,14.2031763,-0.20729647,0.312321021,96.78491906,5384
Pablo Sandoval,ATL,8,0.125,0.375,0.33333333,0.16666667,0.375,0.16666667,0.54166667,0,0.33333333,0.784508156,-0.184263123,0.286588043,75.03738737,5409
Jose Altuve,HOU,207,0.07729469,0.13043478,0.59259259,0.27807487,0.33495146,0.45454545,0.78949691,0.17647058,0.29032258,28.90540914,3.838452295,0.336838512,116.2646631,5417
Jesse Chavez,ATL,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,5448
Ji-Man Choi,TBR,78,0.08974359,0.38461538,0.23333333,0.18571429,0.26923077,0.25714286,0.52637363,0.07142857,0.325,4.712387869,-4.733132099,0.241084917,54.43086142,5452
Abraham Almonte,ATL,33,0.09090909,0.27272727,0.33333333,0.13333333,0.21212121,0.2,0.41212121,0.06666667,0.19047619,0.637423882,-3.358757643,0.191410708,13.19990854,5486
Austin Romine,CHC,21,0.04761905,0.0952381,0.5,0.5,0.52380952,0.75,1.27380952,0.25,0.52941176,6.458144729,3.915120122,0.539757879,240.6762245,5491
Marwin Gonzalez,2 Tms,88,0.04545455,0.15909091,0.28571429,0.25,0.28409091,0.42857143,0.71266234,0.17857143,0.27941176,9.891777866,-0.764706201,0.303923584,88.20297596,5497
Kyle Higashioka,NYY,69,0.05797101,0.23188406,0.25,0.234375,0.27536232,0.515625,0.79098732,0.28125,0.22727273,9.168436165,0.812783885,0.328663566,108.9992739,5517
Madison Bumgarner,ARI,11,0.18181818,0.54545455,0.33333333,0,0.18181818,0,0.18181818,0,0,-0.384962435,-1.717022944,0.125766646,-29.11410663,5524
Steven Souza Jr.,LAD,18,0,0.33333333,0,0.22222222,0.22222222,0.55555556,0.77777778,0.33333334,0.27272727,2.20912618,0.029390803,0.316399942,99.3918639,5667
Hernan Perez,WSN,14,0.14285714,0.42857143,0.33333333,0.08333333,0.21428571,0.08333333,0.29761904,0,0.16666667,-0.074810766,-1.770160504,0.161606316,-5.518431396,5751
Avisail Garcia,MIL,128,0.15625,0.1875,0.83333333,0.27884615,0.40625,0.52884615,0.93509615,0.25,0.30666667,23.53070878,8.030368317,0.390253031,143.4041934,5760
Wilmer Flores,SFG,149,0.06711409,0.16107383,0.41666667,0.28776978,0.33557047,0.4676259,0.80319637,0.17985612,0.31192661,21.7936675,3.750302428,0.344847628,118.2772541,5827
Leury Garcia,CHW,139,0.05035971,0.23741007,0.21212121,0.28225806,0.31851852,0.37903226,0.69755078,0.0967742,0.3655914,15.33122786,-1.501173106,0.301373404,90.6452451,5913
Jean Segura,PHI,183,0.09836066,0.12021858,0.81818182,0.31288344,0.38251366,0.50306748,0.88558114,0.19018404,0.33088235,31.22418088,9.063537873,0.374287268,133.0094381,5933
Didi Gregorius,PHI,106,0.06603774,0.17924528,0.36842105,0.15730337,0.26415094,0.29213483,0.55628577,0.13483146,0.15714286,7.328592692,-5.507626753,0.25162718,53.31619426,6012
Eduardo Escobar,2 Tms,159,0.05660377,0.12578616,0.45,0.29530201,0.33962264,0.53691275,0.87653539,0.24161074,0.29166667,26.46303333,7.208704165,0.369269553,129.3223143,6153
J.D. Martinez,BOS,226,0.08849558,0.19911504,0.44444444,0.27941176,0.34070796,0.48529412,0.82600208,0.20588236,0.31578947,32.57784112,5.210052495,0.342289565,113.018925,6184
Trevor Cahill,PIT,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,6249
Alcides Escobar,WSN,104,0.04807692,0.18269231,0.26315789,0.27956989,0.35576923,0.38709677,0.742866,0.10752688,0.35135135,13.8939841,1.29995747,0.329533923,103.5854831,6310
Jordy Mercer,WSN,48,0.04166667,0.29166667,0.14285714,0.30434783,0.33333333,0.39130435,0.72463768,0.08695652,0.4375,5.852426825,0.039799151,0.315428592,94.42113638,6547
Alex Cobb,LAA,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,6562
Robert Stock,NYM,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,6576
Freddy Galvis,2 Tms,118,0.04237288,0.16949153,0.25,0.26785714,0.29661017,0.46428571,0.76089588,0.19642857,0.28409091,15.03680983,0.747433469,0.32208218,101.7958437,6609
Carlos Carrasco,NYM,4,0,0.5,0,0,0,0,0,0,0,-0.556212622,-1.040598261,0,-100,6632
Martin Maldonado,HOU,126,0.08730159,0.29365079,0.2972973,0.21238938,0.29365079,0.37168142,0.66533221,0.15929204,0.26760563,12.95900664,-2.299141002,0.292372266,86.22546244,6887
Johnny Cueto,SFG,15,0.06666667,0.13333333,0.5,0.09090909,0.16666667,0.09090909,0.25757576,0,0.11111111,-0.461269491,-2.277715639,0.130897656,-20.72775999,6893
Chase Anderson,PHI,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,6895
Eric Campbell,SEA,3,0,0.33333333,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,6938
Yadier Molina,STL,80,0.0875,0.1375,0.63636364,0.27777778,0.3375,0.51388889,0.85138889,0.23611111,0.28813559,12.6266638,2.938951012,0.358828022,128.2287242,7007
Craig Stammen,SDP,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,7274
Salvador Perez,KCR,184,0.04347826,0.2173913,0.2,0.30232558,0.3423913,0.63953488,0.98192618,0.3372093,0.29565217,36.36026519,14.07852578,0.406903792,159.1848471,7304
Sean Kazmar Jr.,ATL,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,7349
Javy Guerra,WSN,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,7407
J.A. Happ,STL,11,0.09090909,0.36363636,0.25,0,0.09090909,0,0.09090909,0,0,-0.957273572,-2.289334081,0.062883323,-64.04892293,7410
Alex Avila,WSN,19,0.10526316,0.47368421,0.22222222,0.06666667,0.26315789,0.06666667,0.32982456,0,0.16666667,0.424545711,-1.876286076,0.19507123,16.22399173,7476
Wily Peralta,DET,2,0.5,0,1,0,0.5,0,0.5,0,0,0.294204826,0.052012007,0.345858276,119.6855111,7738
Travis d'Arnaud,ATL,48,0.16666667,0.14583333,1.14285714,0.25641026,0.39583333,0.43589744,0.83173077,0.17948718,0.29032258,7.907198679,2.094571006,0.367167629,127.3905915,7739
Miguel Rojas,MIA,163,0.10429448,0.11042945,0.94444444,0.31690141,0.39877301,0.48591549,0.8846885,0.16901408,0.33884298,28.9159136,9.177198789,0.382474944,143.7243448,7802
Richard Bleier,MIA,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,7803
Hunter Strickland,MIL,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,7836
Charlie Blackmon,COL,158,0.12025316,0.15822785,0.76,0.28676471,0.38607595,0.38235294,0.76842889,0.09558823,0.33333333,23.05909615,3.925863397,0.344457747,101.8867867,7859
Jonathan Lucroy,2 Tms,12,0.08333333,0.25,0.33333333,0.27272727,0.33333333,0.36363636,0.69696969,0.09090909,0.375,1.385606707,-0.067550211,0.30762281,89.24202168,7870
Eric Sogard,CHC,45,0.06666667,0.08888889,0.75,0.21428571,0.26666667,0.21428571,0.48095238,0,0.23684211,2.005341634,-3.44399681,0.221925501,34.17797685,7927
Matt Carpenter,STL,23,0.17391304,0.39130435,0.44444444,0.05555556,0.2173913,0.05555556,0.27294686,0,0.1,-0.181666891,-2.966884318,0.158518327,-1.91409277,8090
Josh Harrison,2 Tms,162,0.03703704,0.11728395,0.31578947,0.29452055,0.36024845,0.4109589,0.77120735,0.11643835,0.32258065,23.07539003,3.457771638,0.339939067,113.9258728,8202
Brett Anderson,MIL,5,0,0.8,0,0,0,0,0,0,0,-0.695265777,-1.300747826,0,-100,8223
Paolo Espino,WSN,14,0,0.57142857,0,0.08333333,0.08333333,0.08333333,0.16666666,0,0.25,-1.098214518,-2.793564256,0.07325461,-62.92124406,8246
Kurt Suzuki,LAA,110,0.03636364,0.15454545,0.23529412,0.24242424,0.31192661,0.42424242,0.73616903,0.18181818,0.24675325,13.86199507,0.541389981,0.320375035,102.2258128,8259
Ehire Adrianza,ATL,58,0.13793103,0.15517241,0.88888889,0.24,0.34482759,0.34,0.68482759,0.1,0.275,6.773978209,-0.249613563,0.309224861,89.74471006,8418
Gerardo Parra,WSN,21,0,0.33333333,0,0.15789474,0.2,0.15789474,0.35789474,0,0.25,-0.001909504,-2.544934111,0.167954922,-1.393691326,8553
Donovan Solano,SFG,123,0.05691057,0.13821138,0.41176471,0.30088496,0.3442623,0.47787611,0.82213841,0.17699115,0.31521739,18.39766616,3.502807743,0.348846158,120.8751316,8623
Elvis Andrus,OAK,181,0.06629834,0.17679558,0.375,0.19018405,0.25139665,0.22699387,0.47839052,0.03680982,0.23308271,6.802297501,-15.11615268,0.213487529,34.32874037,8709
Jason Castro,HOU,59,0.06779661,0.3220339,0.21052632,0.18,0.28070175,0.28,0.56070175,0.1,0.26666667,4.382340714,-2.762347467,0.257838723,62.89630538,8722
Wade Miley,CIN,10,0,0.2,0,0,0,0,0,0,0,-1.390531554,-2.601495653,0,-100,8779
Ryan Lavarnway,CLE,8,0.125,0.25,0.5,0.28571429,0.375,0.42857143,0.80357143,0.14285714,0.4,1.214508194,0.245736915,0.3515523,123.56343,8879
Lorenzo Cain,MIL,78,0.12820513,0.14102564,0.90909091,0.20588235,0.30769231,0.30882353,0.61651584,0.10294118,0.23214286,7.192159704,-2.253360265,0.279509848,71.45345792,9077
Khris Davis,2 Tms,59,0.08474576,0.23728814,0.35714286,0.20754717,0.27118644,0.37735849,0.64854493,0.16981132,0.25641026,5.360680528,-1.784007653,0.277880383,76.42017954,9112
Nathan Eovaldi,BOS,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,9132
Buster Posey,SFG,119,0.10084034,0.18487395,0.54545455,0.36792453,0.42857143,0.62264151,1.05121294,0.25471698,0.41772152,25.90471693,11.49424416,0.43116907,174.3609881,9166
Paul Goldschmidt,STL,138,0.0942029,0.20289855,0.46428571,0.3495935,0.41304348,0.6504065,1.06344998,0.300813,0.39772727,31.45510712,14.74380256,0.443556226,183.2773182,9218
Starling Marte,2 Tms,164,0.06707317,0.22560976,0.2972973,0.27333333,0.33536585,0.42666667,0.76203252,0.15333334,0.33333333,22.1665874,2.306776187,0.331426791,112.415041,9241
AJ Pollock,LAD,139,0.08633094,0.18705036,0.46153846,0.288,0.35971223,0.512,0.87171223,0.224,0.31521739,22.738012,5.905611029,0.365777109,131.4726061,9256
Patrick Corbin,WSN,21,0.04761905,0.23809524,0.2,0.17647059,0.22222222,0.17647059,0.39869281,0,0.25,0.293169036,-2.249855571,0.184937918,9.64029739,9323
Brock Holt,TEX,42,0.02380952,0.21428571,0.11111111,0.17073171,0.19047619,0.17073171,0.3612079,0,0.21875,-0.176743444,-5.262792658,0.162978662,-2.659538354,9345
Evan Longoria,SFG,82,0.18292683,0.13414634,1.36363636,0.31818182,0.45121951,0.63636364,1.08758315,0.31818182,0.30612245,18.94346364,9.013558031,0.447281597,184.8294263,9368
Josh Tomlin,ATL,2,0,0,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,9388
Matt Adams,COL,5,0.4,0.2,2,0,0.4,0,0.4,0,0,0.449356497,-0.156125552,0.276686621,57.85534157,9393
Dustin Garneau,DET,24,0.08333333,0.33333333,0.25,0.25,0.33333333,0.6,0.93333333,0.35,0.27272727,4.206890267,1.30057643,0.379923331,142.698181,9433
Yan Gomes,2 Tms,125,0.016,0.2,0.08,0.31404959,0.328,0.56198347,0.88998347,0.24793388,0.34444444,21.22798149,6.090930259,0.373320253,136.3530696,9627
Joe Kelly,LAD,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,9761
Christian Vazquez,BOS,160,0.04375,0.18125,0.24137931,0.21854305,0.25,0.30463576,0.55463576,0.08609271,0.25409836,9.72461765,-9.650807927,0.241524415,44.94696424,9774
Nolan Arenado,STL,123,0.07317073,0.15447154,0.47368421,0.29464286,0.34146341,0.58928571,0.93074912,0.29464285,0.27906977,22.24407576,7.349217347,0.386642206,146.2998226,9777
Garrett Richards,BOS,3,0,0.33333333,0,0,0,0,0,0,0,-0.417159466,-0.780448696,0,-100,9784
Kyle Seager,SEA,234,0.05555556,0.27350427,0.203125,0.21917808,0.26068376,0.43835616,0.69903992,0.21917808,0.24305556,24.63944095,-3.697118954,0.295330402,90.35797561,9785
Rex Brothers,CHC,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,9794
Miles Mikolas,STL,4,0,0.25,0,0,0,0,0,0,0,-0.556212622,-1.040598261,0,-100,9803
Andrew McCutchen,PHI,195,0.14358974,0.18461538,0.77777778,0.29268293,0.40512821,0.62195122,1.02707943,0.32926829,0.2920354,42.05721127,18.44341135,0.428741292,168.3886543,9847
DJ LeMahieu,NYY,213,0.10798122,0.10328638,1.04545455,0.26595745,0.342723,0.33510638,0.67782938,0.06914893,0.28915663,23.55338921,-2.240146085,0.301715072,90.79420145,9874
Jay Bruce,NYY,14,0.14285714,0.21428571,0.66666667,0.16666667,0.28571429,0.25,0.53571429,0.08333333,0.22222222,0.952500398,-0.74284934,0.250295354,56.05757817,9892
Brett Gardner,NYY,115,0.10434783,0.26086957,0.4,0.25263158,0.34545455,0.30526316,0.65071771,0.05263158,0.35384615,12.2891243,-1.63696283,0.297222154,87.75900817,9927
Darin Ruf,SFG,140,0.17142857,0.2,0.85714286,0.28318584,0.41428571,0.59292035,1.00720606,0.30973451,0.2987013,29.05064349,12.09714611,0.418862604,166.3653783,9929
Trayce Thompson,CHC,17,0.23529412,0.11764706,2,0.46153846,0.58823529,1.23076923,1.81900452,0.76923077,0.375,7.387723082,5.329084114,0.693304658,340.4367994,9952
Mike Minor,KCR,2,0,0.5,0,0,0,0,0,0,0,-0.278106311,-0.520299131,0,-100,10021
Chris Owings,COL,20,0.15,0.1,1.5,0.47058824,0.55,0.88235294,1.43235294,0.4117647,0.53333333,6.695896228,4.273968031,0.572710298,250.184301,10030
Wil Myers,SDP,140,0.15,0.22857143,0.65625,0.27118644,0.37857143,0.44915254,0.82772397,0.1779661,0.3373494,21.69988488,4.746387504,0.3554026,125.6607492,10047
Max Stassi,LAA,77,0.12987013,0.32467532,0.4,0.19402985,0.2987013,0.34328358,0.64198488,0.14925373,0.275,7.536740169,-1.78768339,0.286365923,79.25093589,10059
Jonathan Villar,NYM,157,0.07006369,0.27388535,0.25581395,0.28082192,0.33121019,0.39041096,0.72162115,0.10958904,0.38,19.18234919,0.170212843,0.315736806,102.4229265,10071
Kyle Gibson,2 Tms,9,0,0.22222222,0,0.125,0.125,0.125,0.25,0,0.16666667,-0.402948741,-1.49281643,0.109881915,-33.87316873,10123
Stephen Strasburg,WSN,1,0,1,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,10131
Mike Trout,LAA,47,0.25531915,0.25531915,1,0.26470588,0.46808511,0.29411765,0.76220276,0.02941177,0.40909091,6.917089094,1.225557831,0.345942512,119.4979386,10155
Shelby Miller,PIT,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,10197
Billy Hamilton,CHW,51,0.03921569,0.37254902,0.10526316,0.22916667,0.26,0.5,0.76,0.27083333,0.33333333,6.220025172,0.044108269,0.315471764,100.1694012,10199
Tucker Barnhart,CIN,59,0.03389831,0.28813559,0.11764706,0.25454545,0.28813559,0.38181818,0.66995377,0.12727273,0.34210526,5.852991687,-1.291696494,0.287965562,73.2197469,10200
Jose Iglesias,2 Tms,157,0.05732484,0.14012739,0.40909091,0.2972973,0.33757962,0.44594595,0.78352557,0.14864865,0.32786885,22.02249876,3.010362411,0.337601204,113.2753255,10231
Randal Grichuk,TOR,148,0.05405405,0.16891892,0.32,0.24637681,0.29054054,0.44202899,0.73256953,0.19565218,0.25925926,17.62154275,-0.300725906,0.311970583,93.3425626,10243
Brandon Belt,SFG,75,0.14666667,0.2,0.73333333,0.24590164,0.37333333,0.45901639,0.83234972,0.21311475,0.25581395,12.00207894,2.919848204,0.361480282,129.0836233,10264
Zack Wheeler,PHI,27,0,0.51851852,0,0.25,0.25,0.29166667,0.54166667,0.04166667,0.6,1.492414999,-1.777188067,0.234871797,42.43008734,10310
Danny Santana,BOS,32,0.125,0.28125,0.44444444,0.17857143,0.28125,0.32142857,0.60267857,0.14285714,0.22222222,2.708937725,-1.16614739,0.270381166,64.44116026,10322
Rafael Ortega,CHC,59,0.18644068,0.33898305,0.55,0.12765957,0.29310345,0.12765957,0.42076302,0,0.22222222,2.638934,-4.505754182,0.222124379,34.30718963,10323
Marcell Ozuna,ATL,52,0.07692308,0.25,0.30769231,0.1875,0.25,0.35416667,0.60416667,0.16666667,0.21212121,4.069957632,-2.22705568,0.262662944,59.49305832,10324
Wilfredo Tovar,NYM,1,0,0,0,0,0,0,0,0,0,-0.139053155,-0.260149565,0,-100,10416
Enrique Hernandez,BOS,233,0.13304721,0.17596567,0.75609756,0.26020408,0.36051502,0.48979592,0.85031094,0.22959184,0.27516779,37.42813498,9.212671485,0.362215198,126.4796993,10472
